COD;NOME_LOCAL;COD_LOCAL;NIVEL
251065;AGR-ITABAIANA-SE;5771;D
251070;AGR-ITAPERUNA;5031;D
251075;AGR-ITAPETINGA;1999;D
251080;AGR-JANAUBA;5018;D
251085;AGR-LINHARES;5081;D
251090;AGR-JACAREI;5802;D
251095;AGR-MAFRA;8004;D
251100;AGR-IRATI;5029;D
251105;AGR-PARA DE MINAS;8620;D
251110;AGR-NOVA ESPERANCA;4768;D
251115;AGR-PARAISO DO TOCAN;5067;D
251120;AGR-MIRASSOL;5801;D
251125;AGR-PRIMAVERA LESTE;1998;D
251130;AGR-SACRAMENTO;5084;D
251135;AGR-SAO SEPE;5051;D
251140;AGR-STA MARIA JETIBA;5610;D
251145;AGR-TOLEDO;5028;D
251150;AGR-SERTAOZINHO;4392;D
251160;EST-ITAJAI;5052;D
251165;EST-ITU;5065;D
251170;EST-TERESOPOLIS;5086;D
251175;ARACATUBA PRIVATE;9303;D
251185;CARMO PARANAIBA PVT;9306;D
251190;CASCAVEL PRIVATE;9313;D
251205;BLUMENAU PRIVATE;9312;D
251215;NATAL PRIVATE;9311;D
251225;SJCAMPOS PVT;9302;D
251230;CAMARA DEPUTADOS;5977;D
251235;PJ-0065 S.J.B. VISTA;8675;D
251240;PJ-0069 JUAZEIRO;8573;D
251245;PJ-0060 JEQUIE;7124;D
251250;PJ-0094 CRATO;8756;D
251255;PJ-0107 CANTAGALO-RJ;8505;D
251260;PJ-0138 SANTO ANGELO;8061;D
251265;PJ-0119 N. HORIZONTE;8057;D
251275;PJ-0203 AVARE;8058;D
251280;PJ-0274 PATROCINIO;8681;D
251290;PJ-0308 ITAJUBA;8672;D
251295;PJ-0112 COLATINA;8702;D
251300;PJ-0281 ALEGRE;8755;D
251305;PJ-0350 MORRINHOS;8695;D
251310;PJ-0375 CACADOR;8282;D
251315;PJ-0423 ENCANTADO;8326;D
251330;PJ-0616 FCO. BELTRAO;8563;D
251340;PJ-0618 CIANORTE;8570;D
251345;PJ-0629 TIMBO;8300;D
251350;PJ-0696 IBIRAMA;8126;D
251355;PJ-0681 MAUA;8224;D
251360;PJ-0735 MEDIANEIRA;8179;D
251365;PJ-0764 ESTEIO;8455;D
251370;PJ-6977 URB-26 JULHO;8193;D
251375;PJ-0830 ASSIS CHATEA;8551;D
251380;PJ-0921 GASPAR;8315;D
251385;PJ-0977 SALTO;8084;D
251390;PJ-1707 CAMBORIU;8317;D
251395;PJ-1837 URB-PRAZERES;8575;D
251405;PJ-2456 PINHAIS;8561;D
251410;PJ-2969 URB-AV.O.ARA;8459;D
251415;PJ-3148 ILHOTA;8311;D
251435;PJ-4997 URB-PRIN.AGR;8075;D
251440;EST-INV-4818-TIRADEN;7416;D
251445;GECOR ING RJ M01;4916;D
251460;EST-AGR-0789-E.BELTR;9075;D
251465;EST-AGR-0398-TUPACIG;9076;D
251470;SOP-TATUAPE;5717;D
251475;PLT CORP BK RIO BCO;1856;D
251490;FORUM TJSP MARILIA;6899;D
251500;FAB-PA M A SP;1521;D
251510;GEINV/ASSE.INV.01;9777;D
251520;SOP-CONCORDIA;9026;D
251525;SOP-GUARAPUAVA;9013;D
251540;SOP-ITAPETININGA;9014;D
251555;SOP-POCOS DE CALDAS;9024;D
251565;SOP-VIT DA CONQUISTA;9043;D
251570;CENOP INT/AREA;5094;D
251585;VILA IVONETE AC;3022;D
251625;PF-2494-POTIRENDABA;4651;D
251645;PF-3684-NEROPOLIS;9116;D
251655;DITEC/GETIN III/G1;9926;D
251660;DITEC/GETIN I/G1;8925;D
251665;DITEC/UEC I/GECAP3;9910;D
251675;CADBB/DESIGN 1;1901;D
251690;ESC COMEX/MESA BHZ;1884;D
251700;EST-INV-4416E.RIOCTR;5766;D
251705;CENOP ATEND II/ADMGA;1909;D
251710;ALPHAVILLE PRIVATE;9301;D
251715;PLT CORP BK LAGES;3420;D
251720;PAB ESTILO BACEN RJ;5764;D
251730;EA CORP/LC ATEND II;9080;D
251735;ENCS ATENDIMENTO I;9082;D
251750;USD/PREV A FRAUDES;9748;D
251755;AGRO-0113-S. ANASTAC;7650;D
251760;AGRO-2211-JARDINOPOL;7651;D
251765;AGRO-0348-BIRIGUI;7649;D
251770;AGRO-0690-STA.HELENA;8089;D
251775;AGRO-0726-MARAU;8113;D
251780;AGRO-2278-MARIALVA;7628;D
251785;AGRO-2111-IBIRACI;7647;D
251790;AGRO-3048-CARAMBEI;8548;D
251795;AGRO-3894-IVORA;7640;D
251805;AGRO-0768-CAMBE;7630;D
251810;AGRO-2175-ITAPORA;7621;D
251815;AGRO-3701-AUG. PESTA;9161;D
251820;AGRO-8689-LUVERDENSE;1977;D
251825;AGRO-1797-CORBELIA;8003;D
251830;PJ-0132 ERECHIM;8013;D
251835;PJ-0269 JABOTICABAL;7154;D
251840;PJ-0411 JALES;8054;D
251845;PJ-0428 VICOSA;9133;D
251850;PJ-1157 TIANGUA;8006;D
251855;PJ-1436 ANANINDEUA;7618;D
251860;PJ-1780 COLOMBO;7644;D
251865;PJ-2997 LUIS E.MAGAL;7616;D
251870;PJ-4277 SIMOES FILHO;8163;D
251875;PJ-6658 C.DOM PEDRO;9122;D
251880;PJ-3411 VALPARAIS GO;4275;D
251885;CRBB DF/AREA OP. DF;7940;D
251895;ALT-JACAREI;4858;D
251900;ALT-OURINHOS;7086;D
251905;ALT-PENAPOLIS;7084;D
251920;FORUM LIMEIRA;6831;D
251925;PJ-1041 CAUCAIA;4439;D
251930;PJ-2866 LIT.NORTE-BA;5737;D
251935;GEPES SP/SESMT - SP;8938;D
251940;EST-BOTUCATU;4779;D
251945;GERAT/GER ACOMP PERF;9262;D
251950;EST-INV-4771-BLUMENA;4783;D
251955;EST-INV-4869-S.B.CAM;4895;D
251960;EST-INV-4778-JUNDIAI;5772;D
251970;EST-INV-5051-STA.MAR;4736;D
251985;EST-INV-5050-PELOTAS;7160;D
251990;EST-INV-4773-JOINVIL;4772;D
251995;EST-INV-4892-PETROBR;4349;D
252000;EST-INV-8602-P.VERDE;4775;D
252005;EST-INV-8525-MIN.FAZ;5806;D
252010;EST-INV-7082-ARARAQU;8547;D
252015;EST-INV-8631-AV.E.PE;4847;D
252020;EST-INV-1997-PANTANA;1126;D
252025;EST-INV-5197-BACENDF;5190;D
252035;ASG/GOV SUST EMPR;9720;D
252040;CENOP NEG SPE/ADM;4011;D
252050;EST-INV-4780-S.CARLO;3859;D
252055;ALT-CUBATAO;5773;D
252060;ALT-CRICIUMA;7144;D
252075;ALT-ESTILO NAZARE;7710;D
252080;NITEROI PRIVATE;9322;D
252095;CAMPINAS PVT;9323;D
252100;LUIS E MAGALHAES PVT;9324;D
252130;PM RIO PIRACICABA;2546;D
252135;DELGA SERRARIA;4704;D
252140;GECEM/GER MOBILIZ.;8892;D
252145;NSP/GENEC;9240;D
252155;DIVAR/ESTRAT NEG PES;8592;D
252165;CFAP;6832;D
252170;EXT-SUP INV. III RJ;8380;D
252175;LUCAS RIO VERDE PVT;9328;D
252180;CHAPADAO DO CEU PVT;9327;D
252195;PLT CORP BK P FUNDO;3168;D
252200;ALVARO DE CARVALHO;6673;D
252210;EXT-SUP B. HORIZONTE;8487;D
252215;PLT-0072 NITEROI;5093;D
252225;PLT-0029 PELOTAS;5857;D
252230;PLT-6919 BAURU;5925;D
252235;PLT-0095 BLUMENAU;5865;D
252240;PLT-0140 FOZ DO IGUA;5765;D
252245;PLT-0374 ITAPIPOCA;8;D
252250;PLT-0542 ARAPIRACA;3557;D
252255;PLT-0621 PAULO AFONS;5844;D
252260;PLT-0941 LUZIANIA;86;D
252265;PLT-2138 IPOJUCA;3234;D
252270;PLT-2350 NOVA LIMA;7626;D
252275;PLT-2918 UBERLANDIA;7633;D
252285;DINED/PORT PROC-PROJ;9897;D
252295;CENOP VALORES/LICIT;1981;D
252300;PM DE MIRAI;1098;D
252310;PLT LARGE CORP MG;2659;D
252315;PLT LARGE CORP SC;3064;D
252320;PJ-0177 CARATINGA;2877;D
252325;PJ-0747 UBIRATA;4693;D
252330;PJ-0965 PIRAI;4427;D
252335;PJ-2092 GUARA;6520;D
252340;GEVID/BACEN 1;8474;D
252345;GEPES CO - MT;8443;D
252350;GEPES NORDESTE - BA;8935;D
252355;GEPES SUDESTE - MG;8936;D
252360;GECOR ING. FLORIANOP;4955;D
252365;RJ-SETOR PUBLICO II;1607;D
252375;PJ-2815 PIRITUBA;7042;D
252390;SOP-TRT FORUM TRAB;4811;D
252395;PJ-0107 CANTAGALO;7714;D
252400;PJ-0112 COLATINA;8180;D
252410;SOP-PRIVATE SORRISO;4828;D
252415;PJ-0278 ITABAIANA;1224;D
252420;PJ-2258 MAIRIPORA;4770;D
252425;PJ-0163 PIRASSUNUNGA;6507;D
252435;SUPER/MERC INVEST;9522;D
252440;PLT CORP BK VITORIA;3309;D
252445;UAN/SOL RISC E FINAN;9968;D
252450;GCASH SPUB CO - DF;9736;D
252455;PROJETO/ATEND VOZ;7979;D
252460;PLT-0076 TAUBATE;5905;D
252465;PLT-7138 TANGARA;3834;D
252470;DITEC/GESEC/G1;9905;D
252480;PLT CORP BK VARGINHA;3308;D
252485;ALVARO DE CARVALHO;6706;D
252495;PRESI/DIVERSIDADE;8001;D
252500;SAA-CIDADE ALTA 2-BA;346;D
252505;ESC EXC/PLT GOIANIA;9049;D
252510;TRT 21 REGIAO;3777;D
252515;CESUP INF S/AREA 1;9099;D
252525;CESUP AV PAT/IMOB EM;9055;D
252530;DEL.M.FAZ-POA;619;D
252535;FORUM HORTOLANDIA;6983;D
252540;DEL.M.FAZ-POA;3529;D
252545;PLT CORP BK ALEGRETE;9437;D
252550;PLT CORP BK JI-PARAN;9435;D
252560;PLT CORP BK LINHARES;9443;D
252565;PLT CORP BK PETROLIN;9441;D
252570;PLT CORP BK LAGES;9438;D
252575;PLT CORP BK PIRACICA;9445;D
252580;PLT CORP BK S CARLOS;9446;D
252585;PLT CORP BK N FLUMIN;3455;D
252595;PAE MIRANDIBA;2304;D
252600;DIRCO/VRN-FOPAG;8550;D
252605;PJ-0722 MOEMA-SP;8258;D
252610;PJ-0722 AG MOEMA,SP;300;D
252615;UNJ/GEREX EMPREST PJ;9089;D
252620;CRM/GEREX MKT AGIL;9045;D
252625;SOP-CANDEIAS BA;7450;D
252630;GEPES ATEND/CURAD.;8910;D
252635;PLT CORP BK GOV VAL;3394;D
252640;PLT CORP BK IPATINGA;9439;D
252645;PLT CORP BK CARIRI;9442;D
252650;INOVA/GEREX PER IND;9078;D
252655;DICOR/NEG AGRO E ASG;8590;D
252660;SUPER OP/PERFORMANCE;9079;D
252665;CAMPOS LINDOS;1957;D
252705;PLT CORP BK P ALEGRE;9444;D
252710;SOP-CORP. CAMP. AGRO;7850;D
252715;SOP-CORP. P. FUNDO;8367;D
252720;CESUP INF GP/E6 AEA3;9090;D
252845;FORUM CATAGUASES;25;K
252935;MEX-8.R C MEC;45;K
253155;IRMANDADE N.S.MERCES;104;K
253210;NUCLEBRAS;131;K
253260;MEX-6.R C B;144;K
253305;QSQ-FAB-C C AER;163;K
253325;UNIFAL;168;K
253415;MEX-29.G A C AP;193;K
253455;PREF/CAMARA-S.TERESA;209;K
253770;FORUM POCOS DE CALDA;309;K
254320;FORUM CONS.LAFAIETE;504;K
254610;FARMACIA STA.CECILIA;640;K
254930;FORUM ITABIRA;767;K
255050;COTRIJAL;839;K
255410;COOP.AGR.PINDORAMA;1050;K
255450;VICUNHA-NORDESTE III;1105;K
255730;FORUM GAMA;1239;K
256365;FORUM CONTAGEM;1633;K
256385;TRT-PI-JCJ TERESINA;1637;K
256640;TRE-PR;1869;K
256645;TRE-MS;1873;K
256655;ECT-PR-DIR.REGIONAL;1876;K
257025;HOSP.FEMINA;2375;K
257195;HOSP.WALFREDO GURGEL;2623;K
257645;UFU-UMUARAMA;2918;K
257655;HOSP.WALTER CANTIDI;2925;K
257665;SERPRO;2930;K
257710;DEL.REC.FED-MA-S.LUI;2953;K
257885;TRT-MG-AV.GET.VARGAS;3061;K
258045;BACEN-DEFOR;3140;K
258245;JUSTICA FEDERAL-RS;3255;K
258275;FERBASA-POJUCA;3268;K
258295;PALACIO JUSTICA-PR;3273;K
258645;FORUM CUIABA;3499;K
258940;UFRJ-CENTEC;3652;K
258960;FORUM GOIANIA;3657;K
258965;TRE-GO;3659;K
259015;POSTO PIT STOP;3754;K
259025;DEP.POL.FEDERAL-RN;3777;K
259160;PM-APUIARES-SEC.EDUC;962;K
259370;SEC.TRIBUTACAO;3853;K
259530;FACULDADE MEDICINA;3609;K
259660;CAM.MUN.RIO JANEIRO;2975;K
259765;ENGEPRON;1566;K
259780;PETROBRAS-GAB.PASSOS;3895;K
260045;PREF.MUN.ITABERABA;285;K
260205;SUPERMERCADOS MATEUS;613;K
260605;TJ-CE;4041;K
260630;ALT-CORREIO;5770;K
260635;MINISTERIO FAZENDA;4238;K
261255;PREF.MUN.IRACEMA;1036;K
261450;PM-B.VENTURA S.ROQUE;866;K
261465;QUATIGUA;2221;K
261470;PM-PAULO FRONTIN;2262;K
261530;EXT-SUP CASCAVEL;8488;K
261535;EXT-SUP CARUARU;8489;K
261540;EXT-SUP CAXIAS DO SU;8490;K
261550;EXT-SUP JUAZEIRO N.;8495;K
261555;EXT-SUP CHAPECO;8496;K
261560;EXT-SUP DOURADOS;8500;K
261565;EXT-SUP BELEM;8501;K
261655;CONGONHINHAS PR;652;K
261665;5.BAT.POL.MILITAR-PR;1212;K
261730;POLICIA MONTADA;3275;K
261740;PORTO-PORTUGAL;763;K
261970;SOP BOULEVARD S.JOAO;4866;K
262040;ALT-SETE DE SETEMBRO;3237;K
262060;ALT-PRACA PIO XII;4726;K
262120;ALT-BANDEIRA;4332;K
262250;ALT-SAO FRANCISCO;1878;K
262255;PM-NOVA OLINDA DO MA;2314;K
262280;ALT-CEAGESP;4849;K
262385;GECOR ING SALVAD M01;4902;K
262395;GECOR ING CUIABA M01;4921;K
262405;TERM.ROD.JANUARIA;283;K
262430;ALT-CANUDOS;1882;K
262460;ALT-FERNANDES CUNHA;4881;K
262500;ALT-SHOP.TACARUNA;4890;K
262530;ALT-RAMOS;4982;K
262590;SOP-CAMP.GOYTACAZES;8721;K
262645;BOCAINA DO SUL;3078;K
262715;POL.MILITAR-SC-QG;5255;K
262810;SOP-CURITIBA;5712;K
262825;SOP-TAMOIOS;5711;K
262830;SOP-VALE-SAO LUIS;8392;K
262835;SOP-IPANEMA;9012;K
262845;SOP-CAMPOS ELISEOS;5717;K
262895;SOP-COXIPO;4828;K
262900;SOP-JD.SATELITE-SJC;8391;K
262905;SOP-VARADOURO;8347;K
262910;SOP-AV.CAP.M.GOUVEIA;4833;K
262920;SOP-GOYAZES;4834;K
262925;SOP-MARIA QUITERIA;4821;K
262990;SOP-DANTAS BARRETO;4844;K
263020;SOP BANDEIRA;4820;K
263025;SOP-JARDIM DA PENHA;7816;K
263070;SOP-VILA PRUDENTE;4994;K
263085;SOP-COSTA E SILVA;4838;K
263090;SOP-MIN.PUBL.FLORIPA;4829;K
263095;SOP-MONTES CLAROS;8682;K
263120;SOP-TRT-PELOTAS;8368;K
263130;SOP-SHOP IGUATEMI;5718;K
263135;SOP-ALDEOTA;7800;K
263140;SOP-ASA NORTE 504;7801;K
263145;SOP-FRANCA;4840;K
263150;HOSP.GETULIO VARGAS;7802;K
263185;SOP-AV.BANDEIRANTES;7810;K
263205;SOP-PIRATININGA;7815;K
263210;SOP-JARDIM DO LAGO;7817;K
263215;SOP-BARRA RIO CERRO;7819;K
263220;SOP-RIO GRANDE;7820;K
263225;SOP-TRT-AMERICANA;7822;K
263230;SOP-TRT-ARARAQUARA;7823;K
263235;SOP-AV.PAULO FACCINI;7824;K
263240;SOP-AV.PIRACICABA;7825;K
263250;SOP-TRT-JCJ OSASCO;7827;K
263255;SOP-BAIRRO ASSUNCAO;7829;K
263265;SOP-MARECHAL;8349;K
263295;MIN.SAUDE-ANEXO 2;1503;K
263300;SOP-CAMPINA GRANDE;9417;K
263335;SOP-AV.GET.VARGAS;8337;K
263350;SOP-EMBRAER;8341;K
263360;SOP-AQUIRY;8374;K
263370;SOP-FORUM MACAPA;8352;K
263445;SOP-CAMPINA GRANDE;8717;K
263515;EMBRAPA-CENARGEN;2727;K
263525;SOP-DR.MARIANO ROCHA;8376;K
263645;SOP-SIQUEIRA CAMPOS;8330;K
263650;SOP-AV.TEOT.SEGURADO;8364;K
263705;MEX-4.R M-COMANDO;7808;K
263735;FORUM ITARARE;420;K
263740;FORUM CUNHA;2022;K
263745;FORUM FARTURA;2055;K
263755;FORUM SANTA ISABEL;2578;K
263760;FORUM S.BENTO SAPUCA;2608;K
263770;FORUM ROSANA;3291;K
263780;FORUM CAJAMAR;4258;K
263850;PM-SANTA TEREZINHA;3774;K
263860;SOP-ALBERTO MARANHAO;8360;K
263865;SOP-12.CIRETRAN-PR;8351;K
263875;SOP-COOPAVEL II;8342;K
263880;SOP-TRT-PASSO FUNDO;8367;K
263905;ALT-PREDIO GERAIS;8619;K
263935;FOR.REG.VILA MIMOSA;6503;K
263945;FORUM TATUI;6505;K
264035;EMTU;6550;K
264040;USP-PIRASSUNUNGA;6551;K
264075;UNESP ASSIS;6570;K
264120;VISTA ALEGRE-MARILIA;6605;K
264200;CEIB-FRANCO DA ROCHA;6727;K
264215;FURP;6761;K
264235;FUND.PADRE ANCHIETA;6807;K
264265;CASA CIVIL-FLORENCIO;6819;K
264270;BARRO BRANCO;6834;K
264280;VILA CLARICE-S.PAULO;6846;K
264300;FOR.ITAQUAQUECETUBA;6882;K
264315;FORUM VOTORANTIM;6931;K
264345;FOR.TABOAO DA SERRA;6972;K
264380;CEPAM;7009;K
264400;SOP-FOR.JOINVILLE;8348;K
264430;SOP-TRT-SP-MARILIA;7839;K
264640;HOSP.BENED.MONTENEGR;1549;K
264650;HOSP.SERV.PUBLICO SP;3548;K
264665;PM-BREJO DO CRUZ;1134;K
264720;PM-IRUPI-SEC.AGRICUL;933;K
264740;HOSP.GUILHERME ALVAR;6836;K
264760;POSTO FREI DAMIAO;200;K
264765;METRO ITAQUERA;6939;K
264780;CENOP S BSB/RU SERV;1903;K
264785;COCAMAR-MARINGA;3512;K
264910;SOP-XV NOVEMBRO-BLU;8340;K
264950;DITEC-UEC I;9903;K
264965;PREF.MUN.MIRIM DOCE;809;K
265030;PLT-2764 VARZEA GRAN;3834;K
265105;SUPER SP OESTE;1594;K
265140;DIREC/RELACIONAMENTO;8008;K
265165;MPE/MODELO RELACION;9879;K
265170;UCR/GERED;8595;K
265175;DIRIS/GEINT/DIINT;9599;K
265200;DIGOV/GEPRO;8593;K
265210;DIPES/DINAM. TRAB.;8559;K
265235;DIOPE/RENDA VARIAVEL;9868;K
265240;TESOU/GEROF/BANKING;8555;K
265245;DIEMP/GE FIN PJ MPO;9973;K
265250;URI/GER.INF.MERC.INV;8627;K
265255;DIRAG/GECAN;8596;K
265285;DIMEP/DESIGN E EXPER;9880;K
265290;COGER/DIAGE;9568;K
265295;DICRE/DIV RIS PR;8624;K
265300;OUVID/GER. GEST.REDE;8948;K
265340;GERAC/PR/SETOR II;9969;K
265365;USI/GER INFOR ESTR;8896;K
265375;DIRCO/E MERC ATACADO;8550;K
265380;AUDIT/GEREX CR AT IN;8150;K
265400;CECAR/CANAIS ATEND;8967;K
265405;GEVID/BACEN;8474;K
265415;CENOP N BH/CAD CTAPJ;1908;K
265420;CENOP G EMP/OPER INT;4748;K
265435;CENOP N AGRO/OPERA1;1900;K
265455;SOP-RETIRO-V.REDONDA;8401;K
265460;SOP-TRT-S.J.R.PRETO;8387;K
265465;CESUP FORNEC/SETAP;7417;K
265470;GESIN SP PS ROI CFTV;8432;K
265485;GECOI MG-AVA RIS CTL;9585;K
265490;GECOI/PR AGENTE C;9588;K
265495;GECOI SP I/SETOR II;9574;K
265510;GERAG SP/RIB. PRETO;8037;K
265515;GERAG PR/PLAT CASCAV;8039;K
265530;GEPES ESP PR/AREA;8931;K
265560;PSV BRASILIA/S 2;8445;K
265565;AJURE ADJ.RIB./SJ TR;9933;K
265570;AJURE BA/SUP.JUR.CNT;8663;K
265575;AJURE ADJ.CAMP/SJ TR;9932;K
265580;AJURE AL/GRUPO ADM.;8656;K
265585;AJURE AM/GRUPO ADM.;8657;K
265590;AJURE CE/SUP.JUR.CON;8653;K
265595;AJURE GO/GRUPO ADM.;8654;K
265600;AJURE ES/SUPERV.JUR.;8667;K
265605;AJURE DF/SUP.JUR.CCP;8648;K
265610;AJURE MA/SUPERV.JUR.;8664;K
265615;CCBB DF/NUCLEO II;9902;K
265620;CCBB MG/NUCLEO II;9822;K
265625;CCBB RJ/NUCLEO II;8244;K
265630;CCBB SP/NUCLEO II;9901;K
265640;AJURE SP/A2 CONT.CIV;8665;K
265650;AJURE MS/SUPERV.JUR.;8649;K
265655;AJURE PA/GRUPO ADM.;8646;K
265660;AJURE PB/SUPERV.JUR.;8655;K
265665;AJURE PE/SUP.JUR.CON;8660;K
265670;AJURE PI/SUPERV.JUR.;8666;K
265675;AJURE PR/SUP.JUR.CP.;8651;K
265680;AJURE MG/SUP.JUR.CE.;8647;K
265685;AJURE MT/SUP.JUR.CON;8650;K
265690;AJURE RN/GRUPO ADM.;8658;K
265695;AJURE RO/SUPERV.JUR.;8668;K
265700;AJURE RS/SUP.JUR.ACO;8659;K
265705;AJURE SC/SUP.JUR.A.C;8652;K
265710;AJURE SE/SUPERV.JUR.;8645;K
265715;AJURE TERC/AN E COMP;8661;K
265720;AJURE TO/SUPERV.JUR.;8673;K
265730;CENOP N PF/PESQ BEM4;3901;K
265755;NUJUR BAURU SP/GRUPO;9054;K
265845;PDN/GESTAO DISP;4804;K
265920;GECOR ING RPRETO M01;4968;K
265980;PSV BELEM/S 2;9403;K
265985;PSV RJ/S 2;8354;K
265990;PSV FLORIPA/S 2;9426;K
265995;PSV PORTO ALEGRE/S 2;8356;K
266000;PSV S.J. PINHAIS/S 2;8861;K
266005;PSV FORTALEZA/S 2;9405;K
266010;PSV SALVADOR/S 2;8446;K
266015;PSV RECIFE/S 2;9406;K
266020;PSV CAMPINAS/S 2;9428;K
266025;PSV RIB. PRETO/S2;9430;K
266030;PSV SAO PAULO/S 2;8355;K
266035;CENOP S CTB/CALC 2;9996;K
266065;SOP-R.AFON.SARDINHA;7832;K
266110;20.BAT.POL.MIL-CARAG;6774;K
266115;A.C.COTRIGUACU;1471;K
266150;EXT-SUP IMPER.MA;8498;K
266155;EXT-SUP CUIABA;8499;K
266160;EXT-SUP VILA VELHA;8497;K
266180;PLT CORP BK JOACABA;4072;K
266190;PLT CORP BK SINOP;4205;K
266195;PLT CORP BK MOGI;3362;K
266200;PLT CORP BK BOTUCATU;3369;K
266220;PLT CORP BK LINHARES;3431;K
266230;PLT CORP BK VARGINHA;4478;K
266235;PLT CORP BK PATOS MG;4202;K
266245;PLT CORP BK CASCAVEL;3306;K
266260;QSQ-PCA.TRES PODERES;3994;K
266325;SOP-BONFIM;7850;K
266385;UPE/PARTICIP. SOC. I;9510;K
266395;NOVAS MINAS;3274;K
266400;COPACOL;3030;K
266440;CENOP S BSB/FOPAG;8583;K
266470;TJ-MA-ADMIN;8523;K
266665;SUPER/GESTAO DA REDE;9517;K
266680;DICOR/ESTR NEG COLIG;8590;K
266695;SOP ESTILO EMBARE;8384;K
266700;SOP PRACA DA CULTURA;8719;K
266705;SOP PIONEIRA;8718;K
266710;SOP VILA ISA;8465;K
266750;DISEC/GEREX CONTRAT;8558;K
266820;USD/GER IAM;9548;K
266830;FORUM CONCHAS;1791;K
266835;PLT CORP BK SALVADOR;3434;K
266840;PLT CORP BK ERECHIM;5122;K
266860;FOR.PEREIRA BARRETO;440;K
266875;CENOP ATEND I/SP CAP;4797;K
266885;FORUM JUNQUEIROPOLIS;938;K
266905;PSV C.GRANDE/S 2;9414;K
266910;PSV GOIANIA/S 2;9410;K
266915;PSV MANAUS/S 2;9402;K
266920;PSV VITORIA/S 2;9409;K
266925;GPRED/MANUT;9087;K
266970;GECOR VR REC JUD M01;4978;K
266985;FORUM JUIZ DE FORA;5888;K
266990;DIMAC/GEST ADM CULT;9984;K
266995;ALT-PALACIO JUSTICA;8412;K
267000;DINED/INOV ABERTA;9897;K
267015;FORUM MONTE ALTO;950;K
267020;FORUM MTE.APRAZIVEL;145;K
267025;FORUM PORTO FELIZ;970;K
267030;FORUM VARGEM GDE SUL;2763;K
267045;FORUM CRAVINHOS;1210;K
267055;TMP-LJ.AMERICO BRASI;4562;K
267090;FORUM CASA BRANCA;418;K
267095;FORUM NOVO HORIZONTE;119;K
267100;FORUM OLIMPIA;165;K
267105;FORUM TIETE;713;K
267130;FORUM PIRAJU;77;K
267135;SOP-JAGUARIUNA;5126;K
267150;SOP-FOR.OLIMP BORGES;8748;K
267155;SOP-FORUM TUBARAO;8752;K
267170;SOP-TRT-PR ARAUCARIA;8894;K
267175;SOP-TRT-SC ITAJAI;7451;K
267180;SOP-TRT-SP JABOTICAB;8953;K
267185;SOP-INDAIATUBA;7401;K
267190;SOP-IPATINGA;7402;K
267195;SOP MOGI-MIRIM;7410;K
267200;SOP-CAMACARI;7450;K
267210;SOP-EMBU;7849;K
267220;SOP-JARDINS-BA;8209;K
267225;SOP-MOCOCA;8097;K
267235;SOP-ATIBAIA;8741;K
267240;SOP-GARIBALDI;8744;K
267245;SOP-ESTRELA;8738;K
267250;SOP-GAURAMA;8737;K
267255;SOP-MORRO AGUDO;8723;K
267265;SOP-TAPAJOS;8731;K
267280;SOP-AV.PRES.VARGAS;8759;K
267285;SOP-MEX-10.B E CNST;8772;K
267290;SOP-OSVALDO CRUZ;8765;K
267295;SOP-PALMITAL;8763;K
267300;SOP-SANDRA REGINA;8764;K
267305;SOP-CATUIPE;8795;K
267310;SOP-SOCORRO;8799;K
267315;SOP-IBITINGA;8851;K
267320;SOP-JUAZEIRO NORTE;8842;K
267330;SOP-APARECIDA;8864;K
267335;SOP-FAB-A F A;8855;K
267350;SOP-TUPI PAULISTA;8874;K
267355;SOP-XAXIM SC;8857;K
267360;SOP-COAMO;8908;K
267375;SOP-PONTAL;8911;K
267380;SOP-S.JOAQUIM BARRA;8900;K
267385;SOP-SABARA;8907;K
267390;SOP-TURVO;8904;K
267395;SOP-VALPARAISO GOIAS;8877;K
267400;SOP-ITAPEMA M.PRAIA;8946;K
267405;SOP-JARDINOPOLIS;8961;K
267410;SOP-IBIUNA;8886;K
267425;SOP-TAMBAU;8950;K
267430;SOP-TRIUNFO RS;8943;K
267440;SOP-ALVARES MACHADO;8915;K
267445;SOP-BERNARD. CAMPOS;8962;K
267450;SOP-RONDONOPOLIS;8901;K
267455;SOP-COSMOPOLIS;8895;K
267460;SOP-DIAS D AVILA;8890;K
267465;SOP-GUARANESIA;8951;K
267470;SOP-LENCOIS PAULISTA;8959;K
267475;SOP-M.AZUL PAULISTA;8906;K
267480;SOP-MONTE ALTO;8887;K
267485;SOP-PETROLINA;8889;K
267495;SOP-PORTO FELIZ;8852;K
267505;CESUP INF S/AREA 6;9099;K
267510;CESUP INF N/AREA 3;7418;K
267555;FORUM IBIRA-CRIMINAL;6996;K
267560;HORTO FLORESTAL;1541;K
267610;GCASH MIDDLE BH I;9734;K
267615;MINISTERIOS-BL.A;4594;K
267640;LARGO ROSARIO-IGUAPE;4656;K
267645;TRT-RS-PASSO FUNDO;3534;K
267650;TJ-SP-SE-DIR.PRIVADO;6813;K
267655;PLT CORP BK CUIABA;3307;K
267660;CENOP N CTB/MIDDLE01;1962;K
267665;UCI/GEREX ESTRATEGIA;9797;K
267670;CENOP A C SP/ACC 02;2841;K
267690;CRBB AREA S.JOSE;9940;K
267695;GCASH MPE CUIABA I;9730;K
267700;GCASH MPE SP CAP II;9731;K
